gauge,amount,symbol,token_price_current,usd,score_current,token_current,token_name_current,per,transaction_hash_current,block_hash_current,block_number_current,amount_last,token_price_last,usd_last,score_last,token_last,token_name_last,per_vote_last,transaction_hash_last,block_hash_last,block_number_last,chng,forecast,per_current
FXN+cvxFXN (0x1062…),"1,677",CVX,4.14,6943.276799999999,306495.99657414533,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0227,0x7a5368ea55ea6b43e1b0894811f4808ea8acc78d1442848598a38b3b05904a79,0x0329ec2c03918e6cdad745560f2806c748f5a102a7b815128d1128d60ee32d71,18741549.0,"1,833",3.76,6890.7264,224996.42167732076,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0306,0x270b6547e994b51ac95e7865acdb59f9b1e025defc2d6a01235cff816ccc8c4e,0xf3cb34975fbdf3e230f442f6c4326da634c672b5392d57087a386fa513d62af6,18638238.0,0.8,6943.276799999999,
PRISMA+cvxPrisma (0x3b21…),771,CVX,4.14,3191.4432,140486.30236141692,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0227,0x7a5368ea55ea6b43e1b0894811f4808ea8acc78d1442848598a38b3b05904a79,0x0329ec2c03918e6cdad745560f2806c748f5a102a7b815128d1128d60ee32d71,18741549.0,957,3.76,3598.7712,271825.9132511358,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,Convex Token,0.0132,0x270b6547e994b51ac95e7865acdb59f9b1e025defc2d6a01235cff816ccc8c4e,0xf3cb34975fbdf3e230f442f6c4326da634c672b5392d57087a386fa513d62af6,18638238.0,-11.3,3191.4432,
crvUSD+frxETH+SDT (0x9543…),192,sdFXS,8.694513716438275,1669.3466335561488,73522.3564731768,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,Stake DAO FXS,0.0227,0xf931df14ee7782065de4d2a0caf3c52041ad625c85f4466549fd208b6be915a9,0x90d55399754ce7b772a95b19fb555b03f7c2fcbc1eba2a92159aca20c1638f69,18742565.0,nan,,,,,,nan,,,,nan,1669.3466335561488,
DOLA+FRAXBP (0xE571…),"2,208",INV,41.19,90947.52,1884231.47760524,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0483,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,"2,208",33.38,73703.04000000001,1393932.8303362422,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0529,0x03238e1980a0bea890c85c3ff5b6c4b157a3b956a7293232c08d32a148efcf04,0x138885ff0938e6c314ab0e71b4f6d918eadde74698516e222b2cb1c06034939d,18663470.0,23.4,90947.52,
DOLA+crvUSD (0x8272…),288,INV,41.19,11862.72,558047.386198069,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0213,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,288,33.38,9613.44,325492.2976528813,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0295,0x03238e1980a0bea890c85c3ff5b6c4b157a3b956a7293232c08d32a148efcf04,0x138885ff0938e6c314ab0e71b4f6d918eadde74698516e222b2cb1c06034939d,18663470.0,23.4,11862.72,
USDC+WETH+INV (0x5426…),288,INV,41.19,11862.72,556673.9553734547,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0213,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,288,33.38,9613.44,325919.2032590451,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0295,0x03238e1980a0bea890c85c3ff5b6c4b157a3b956a7293232c08d32a148efcf04,0x138885ff0938e6c314ab0e71b4f6d918eadde74698516e222b2cb1c06034939d,18663470.0,23.4,11862.72,
DOLA+DBR+INV (0xC7DE…),96,INV,41.19,3954.24,186648.4144541609,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,Inverse DAO,0.0212,0x1a9d1acd63fe4a895cfa662de03026ddee547d09d9ee89c31020119d0f59b88c,0xaabbe15410627afbdcd7457cfc9ce24bd84e2fa9458f3161b4367c31d89f0682,18756915.0,nan,,,,,,nan,,,,nan,3954.24,
mkUSD+FRAXBP (0x0CFe…),"1,920",PRISMA,1.26,2419.2,1.3341560506360788,0xdA47862a83dac0c112BA89c6abC2159b95afd71C,Prisma Governance Token,1813.2811,0x14d3c4f79c0ac9c6d2145312c4fb8a16a9761eeeaf020c62a5eb1794ad948c77,0x41c841f3b8a9e599f9002e319cb6d8c8bafdbceaa16fc5204f60213411351c3b,18758929.0,nan,,,,,,nan,,,,nan,2419.2,
FRAX+USDC (0xDcEF…),"9,874",FXS,9.14,90244.704,1654409.8872700257,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0545,0x3923aeeb2944bb4106201619be48c1db5f7bc2ee70ac58d8349d97b57a5793c7,0x397dffeef421b04215221fa877f9154c29873d85f114749873e92197eca1be55,18759521.0,"11,191",7.25,81132.72,3342428.5119086,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0243,0xf7084888c830e95494e89db4a0e05f8194aece960ab3da0b6a8281a7b242168a,0x794e841bffa1cade4ca33ca9ad650892d537e15da87126cb22be653868be7326,18658563.0,11.2,90244.704,
FRAX+crvUSD (0x0CD6…),829,FXS,9.14,7581.081600000001,4411.2518715948745,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,1.7186,0x3923aeeb2944bb4106201619be48c1db5f7bc2ee70ac58d8349d97b57a5793c7,0x397dffeef421b04215221fa877f9154c29873d85f114749873e92197eca1be55,18759521.0,990,7.25,7175.76,1030249.2388008796,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0070,0xf7084888c830e95494e89db4a0e05f8194aece960ab3da0b6a8281a7b242168a,0x794e841bffa1cade4ca33ca9ad650892d537e15da87126cb22be653868be7326,18658563.0,5.6,7581.081600000001,
FRAX+FPI (0xf861…),"4,740",FXS,9.14,43327.9872,910227.3378660384,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0476,0x3923aeeb2944bb4106201619be48c1db5f7bc2ee70ac58d8349d97b57a5793c7,0x397dffeef421b04215221fa877f9154c29873d85f114749873e92197eca1be55,18759521.0,"5,869",7.25,42553.44,1952625.2719208675,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0218,0xf7084888c830e95494e89db4a0e05f8194aece960ab3da0b6a8281a7b242168a,0x794e841bffa1cade4ca33ca9ad650892d537e15da87126cb22be653868be7326,18658563.0,1.8,43327.9872,
alUSD+FRAXBP (0xB30d…),"1,564",FXS,9.05,14157.792719679428,726070.1816458168,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0195,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,"2,322",7.26,16861.12755994746,1824852.9197936167,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0092,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-16.0,14157.792719679428,
eUSD+FRAXBP (0xAEda…),444,FXS,9.05,4018.8978505252353,907530.9007321324,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0044,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,540,7.26,3921.9542496617146,1001928.5063482908,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0039,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,2.5,4018.8978505252353,
ZUSD+FRAXBP (0x400d…),45,FXS,9.05,404.8119132168501,2.6683121012721576,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,151.7109,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,66,7.26,475.6877638710038,36195.55484748138,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0131,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-14.9,404.8119132168501,
DOLA+FRAXBP (0xE571…),835,FXS,9.05,7558.444718914777,1884231.47760524,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0040,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,"1,101",7.26,7995.823378972624,1393932.8303362422,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0057,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-5.5,7558.444718914777,
STG+FRAXBP (0x867f…),178,FXS,9.05,1612.1564094186206,18492.618016049404,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0872,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,257,7.26,1866.3730200798864,62106.95745863705,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0301,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-13.6,1612.1564094186206,
COIL+FRAXBP (0xAF42…),103,FXS,9.05,934.7673623453876,2.6683121012721576,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,350.3216,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,105,7.26,759.4217899789514,37415.75005980648,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0203,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,23.1,934.7673623453876,
cvxFXS+FRAXBP (0x21d1…),80,FXS,9.05,720.3393416718937,28977.59323172067,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0249,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,108,7.26,782.9191755112249,41135.845626170114,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0190,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-8.0,720.3393416718937,
msUSD+FRAXBP (0xc3b1…),105,FXS,9.05,953.9056786250604,3083.27820342736,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.3094,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,124,7.26,900.6074303128838,326424.8717694902,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0028,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,5.9,953.9056786250604,
clevUSD+FRAXBP (0x84C3…),61,FXS,9.05,553.0195380236352,2.6683121012721576,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,207.2544,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,86,7.26,622.5397559435823,36805.652453643925,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0169,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-11.2,553.0195380236352,
cvxCRV+FRAXBP (0x31c3…),59,FXS,9.05,532.2383351867918,43843.79140845121,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0121,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,81,7.26,585.0873995086891,59635.93906347996,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0098,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-9.0,532.2383351867918,
CVX+FRAXBP (0xBEc5…),62,FXS,9.05,558.5680699334961,100811.39190572464,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0055,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,71,7.26,517.0897627018077,69515.38893518453,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0074,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,8.0,558.5680699334961,
SDT+FRAXBP (0x3e3C…),2,FXS,9.05,21.513520306353925,2.6683121012721576,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,8.0626,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,3,7.26,25.39379566908586,57.43567476327596,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.4421,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-15.3,21.513520306353925,
TUSD+FRAXBP (0x33ba…),14,FXS,9.05,126.781319865546,2.6683121012721576,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,47.5137,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,16,7.26,118.64824887441056,35841.26497194814,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0033,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,6.9,126.781319865546,
mkUSD+FRAXBP (0x0CFe…),"1,231",FXS,9.05,11138.520343648735,1.3341560506360788,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,8348.7388,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,"1,744",7.26,12658.24634184564,430593.0310425575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0294,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-12.0,11138.520343648735,
fETH+FRAXBP (0x5f5F…),16,FXS,9.05,145.18240909292712,1.3341560506360788,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,108.8197,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,24,7.26,176.13205060938137,38620.32569772113,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0046,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-17.6,145.18240909292712,
fETH+FRAXBP (0x5f5F…),4,FXS,9.03,35.88261369465054,1.3341560506360788,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,26.8954,0x41c36ef349f389d847daf308dfd554cb775c08726790e6ecf02cf97a60c6cebe,0xa59929d5abc1305bba65fa51e89df4c975fa45c152e4ea524c27590853c03dff,18759589.0,24,7.26,176.13205060938137,38620.32569772113,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0046,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-79.6,35.88261369465054,
PYUSD+FRAXBP (0x61fA…),72,FXS,9.05,648.9345568811679,1.3341560506360788,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,486.4008,0x26ef2201d5c6640d44d1dfd4a161b6e1be66874675d0ff173121b9a714b5e436,0x5836cda35744a1180ad8a114fc43f4ddedd3c3d2392c697e986a156ddf9cdda2,18759570.0,116,7.26,840.88431619723,178105.24296560726,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0047,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-22.8,648.9345568811679,
PYUSD+FRAXBP (0x61fA…),18,FXS,9.03,160.38766792175082,1.3341560506360788,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,120.2166,0x41c36ef349f389d847daf308dfd554cb775c08726790e6ecf02cf97a60c6cebe,0xa59929d5abc1305bba65fa51e89df4c975fa45c152e4ea524c27590853c03dff,18759589.0,116,7.26,840.88431619723,178105.24296560726,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,Frax Share,0.0047,0xfb40f01f693904b2a47d1c5b85c7171ca0f8595026e4ea76a4407f16754c30e6,0x9716072c5fcbdf3efa7f8838d8d95b5020358679f6715a4f25f67304f2e0843c,18658626.0,-80.9,160.38766792175082,
FRAX+crvUSD (0x0CD6…),nan,CRV,,,,,,nan,,,,"96,000",0.594484,57070.464,1030249.2388008796,0xD533a949740bb3306d119CC777fa900bA034cd52,Curve DAO Token,0.0554,0xce41cfc8a8b335b37b21bcf8235a144563c8a11ef787677cda0a59552277c4f1,0xe26dea5f7adb67130a5bde3299ddde7f091b4fcb403308a280eb0b06575e2c96,18562960.0,nan,54086.905109396386,
